URI	Notation	Label	Parent	Beschreibung	Anmerkung	Applikationsschema	Thema	Status
https://registry.inspire.gv.at/codelist/ooeLandUseValue/SEAZoning	SEAZoning	SUP pflichtige Widmung		Widmung fuer die eine Strategische Umweltpruefung erforderlich ist	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/PZBuildingLand	PZBuildingLand	Schutz- oder Pufferzone im Bauland		Schutz- oder Pufferzonen zur Gliederung und Abstimmung unterschiedlicher Widmungen	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/protectionZone	protectionZone	Schutzzone im Gruenland oder Ueberflutungsgebiet		Schutzzone im Gruenland oder Ueberflutungsgebiet mit spezifischer Festlegung	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/specialGreenLand	specialGreenLand	Sonderausweisung im Gruenland		Flaechen fuer Schiessstaetten, Windkraftanlagen, Funkanlagen und Photovoltaikanlagen	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/specialBuildingLand	specialBuildingLand	Sondergebiete des Baulandes		Flaechen fuer Nutzungen, die einen besonderen Schutz erfordern oder zu sichern sind oder denen eine besondere Bedeutung zukommt, wie insbesonder Krankenanstalten, Schulen und Kirchen	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/technicalZone	technicalZone	Technische Widmung		Technische Widmung unter Ersichtlichmachungen gem. § 30 ROG	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/reservedArea	reservedArea	Vorbehaltsflaechen		Vorbehaltsflaechen fuer oeffentlichen Zwecken dienenden Bauwerken und Anlagen (Verwaltungsgebaeude, Schule, Krankenanstalt, Altersheim, Heil- und Pflegeanstalt, Altstoffsammelzentrum, Jugendheim oder Jugendherberge, Seelsorgeeinrichtung, Kindergarten, Hallenbad, Feuerwehr, Luftschutzanlage, Hochwasserschutzanlagen, Ergaenzungsmoeglichkeiten fuer Vorbehaltsflaechen)	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/residentialArea	residentialArea	Wohngebiet		Flaechen fuer Wohngebaeude, die einem dauernden Wohnbedarf dienen und fuer Bauwerke, die den wirtschaftlichen, sozialen oder kulturellen Beduerfnissen vorwiegend der Bewohnerinnen bzw. Bewohner dienen	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/compactedResidentialArea	compactedResidentialArea	Wohngebiet fuer Gebaeude in verdichterer Flachbauweise		Flaechen fuer Gebaeude in verdichteter Flachbauweise sowie fuer Bauwerke fuer den taeglichen Bedarf der Bewohnerinnen bzw. Bewohner	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/multistoreyResidentialArea	multistoreyResidentialArea	Wohngebiet fuer mehrgeschossige gefoerderte Wohnbauten		Flaechen fuer foerderbare mehrgeschossige Wohnbauten sowie fuer Bauwerke fuer den taeglichen Bedarf der Bewohnerinnen bzw. Bewohner	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/multistoreyCompactedResidentialArea	multistoreyCompactedResidentialArea	Wohngebiet fuer mehrgeschossige gefoerderte Wohnbauten oder Gebaeude in verdichterer Flachbauweise		Flaechen fuer foerderbare mehrgeschossige Wohnbauten oder Gebaeude in verdichteter Flachbauweise sowie fuer Bauwerke fuer den taeglichen Bedarf der Bewohnerinnen bzw. Bewohner	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ooeLandUseValue/secondaryResidentalArea	secondaryResidentalArea	Zweitwohngebiet		Flaechen fuer Bauwerke fuer einen zeitweiligen Wohnbedarf	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
