URI|Notation|Label|Parent|Beschreibung|Anmerkung|Applikationsschema|Thema|Status
https://registry.inspire.gv.at/codelist/schlagnutzungsart/965|965|FORST GENETISCHE RESSOURCEN||FORST GENETISCHE RESSOURCEN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/824|824|FREILANDGEMUESE FRISCHMARKT 1 ERNTE||FREILANDGEMUESE FRISCHMARKT 1 ERNTE|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/825|825|FREILANDGEMUESE FRISCHMARKT 2 ODER MEHR ERNTEN||FREILANDGEMUESE FRISCHMARKT 2 ODER MEHR ERNTEN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/513|513|FRUEHKARTOFFELN||FRUEHKARTOFFELN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/529|529|FRUEHKARTOFFELN / BUCHWEIZEN||FRUEHKARTOFFELN / BUCHWEIZEN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/520|520|FRUEHKARTOFFELN / FELDGEMUESE||FRUEHKARTOFFELN / FELDGEMUESE|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/159|159|FRUEHKARTOFFELN / MAIS||FRUEHKARTOFFELN / MAIS|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/637|637|FUTTERGRAESER||FUTTERGRAESER|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/663|663|FUTTERGRAESER / FELDGEMUESE||FUTTERGRAESER / FELDGEMUESE|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/528|528|FUTTERKARTOFFELN||FUTTERKARTOFFELN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
