subject,predicate,object
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#notation,economyAndTourism
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Agriculture, Fisheries, Forestry and Foods"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/2004/02/skos/core#notation,recreation
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Economy and Finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Regions and Cities
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Environment or Energy
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Education, Culture and Sport"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#prefLabel,agriculture
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#prefLabel,Bevoelkerung
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#notation,finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Population and Society
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Government and Public Sector
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/2004/02/skos/core#prefLabel,Geographie und Planung
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Economy and Finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Education, Culture and Sport"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#prefLabel,finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#prefLabel,labour and employment
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Transport
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Government and Public Sector
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/created,2026-05-05T14:30:11+00:00
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/2004/02/skos/core#notation,environment
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#notation,transport
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/publisher,https://registry.inspire.gv.at/dataprovider/0043
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
